URL,Sitemap,Robots,Meta Title,Meta Title Count,Meta Description,Meta Description Count,Meta Keywords,Meta Keywords Count,Meta Robots,H1,H2,H3,H4,H5,H6,Open Graph,Canonical,Favicon,Google Search Console Connected,Jumlah Kata,Performance,Accessibility,Best Practices,SEO,Structure
https://www.okezone.com,1.0,1.0,Okezone.com - Berita Terkini dan Informasi Terbaru Hari Ini,8.0,"Berita terkini dan terbaru hari ini, terpercaya dan terlengkap. Okezone membahas Politik, Ekonomi, Travel, Lifestyle, Selebriti, Bola, Sports sampai berita Internasional",8.0,Tidak ditemukan,1.0,"index, follow",1.0,0.0,0.0,0.0,0.0,0.0,"{'og:title': 'Okezone.com - Berita Terkini dan Informasi Terbaru Hari Ini', 'og:description': 'Berita terkini dan terbaru hari ini, terpercaya dan terlengkap. Okezone membahas Politik, Ekonomi, Travel, Lifestyle, Selebriti, Bola, Sports sampai berita Internasional', 'og:image': 'https://cdn.okezone.com/underwood/img/okz2016.jpg', 'og:url': 'https://www.okezone.com/'}",1.0,1.0,1.0,360.0,42.0,87.0,56.99999999999999,100.0,64.0
https://www.pertanian.go.id,1.0,1.0,Kementerian Pertanian Republik Indonesia,3.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,Tidak ditemukan,0.0,3.0,4.0,38.0,1.0,1.0,"{'og:title': 'Kementerian Pertanian Republik Indonesia', 'og:description': 'Bekerja Sepenuh Hati Untuk Pertanian Kita', 'og:image': 'https://www.pertanian.go.id/img/logo.png', 'og:url': 'https://www.pertanian.go.id/'}",1.0,1.0,1.0,834.0,,,,,66.0
https://www.pu.go.id,,,,,,,,,,,,,,,,,,,,,,,,,70.0
https://www.republika.co.id,1.0,1.0,Republika Online,1.0,"Republika Online - berita terkini, berita hari ini, membahas isu politik, Dunia Islam dan peristiwa terhangat indonesia",4.0,"berita terkini, berita hari ini,  isu politik, Dunia Islam dan peristiwa terhangat indonesia,republika.co.id",5.0,"index, follow",1.0,5.0,73.0,0.0,0.0,0.0,"{'og:title': 'Republika Online', 'og:description': 'Republika Online - berita terkini, berita hari ini, membahas isu politik, Dunia Islam dan peristiwa terhangat indonesia', 'og:image': 'https://static.republika.co.id/files/images/republika.png', 'og:url': 'https://republika.co.id'}",1.0,1.0,1.0,2341.0,39.0,74.0,54.0,92.0,61.0
https://www.rspetrokimiagresik.com,1.0,1.0,RS. Petrokimia Gresik,2.0,,1.0,,1.0,Tidak ditemukan,0.0,0.0,0.0,0.0,5.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,233.0,29.0,66.0,71.0,82.0,80.0
https://www.rspondokindah.co.id,1.0,1.0,"Rumah Sakit Terbaik di Jakarta, Indonesia | RS Pondok Indah",9.0,"RSPI Pondok Indah - 0217657525 | RSPI Puri Indah - 02125695200 | RSPI Bintaro Jaya - 02180828888 | Pusat Unggulan Kandungan, Ortopedi, Anak, Gigi & Mulut.",4.0,Tidak ditemukan,1.0,"index, follow",0.0,6.0,30.0,0.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,1565.0,51.0,78.0,96.0,92.0,61.0
https://www.rspondokindah.co.id/id,1.0,1.0,"Rumah Sakit Terbaik di Jakarta, Indonesia | RS Pondok Indah",9.0,"RSPI Pondok Indah - 0217657525 | RSPI Puri Indah - 02125695200 | RSPI Bintaro Jaya - 02180828888 | Pusat Unggulan Kandungan, Ortopedi, Anak, Gigi & Mulut.",4.0,Tidak ditemukan,1.0,"index, follow",0.0,6.0,30.0,0.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,1565.0,16.0,78.0,96.0,92.0,48.0
https://www.rssemengresik.com,1.0,1.0,Beranda | RS SEMEN GRESIK,4.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,Tidak ditemukan,0.0,0.0,0.0,4.0,0.0,6.0,"{'og:title': 'Beranda | RS SEMEN GRESIK', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'https://www.rssemengresik.com'}",1.0,1.0,1.0,194.0,44.0,92.0,96.0,92.0,97.0
https://www.setneg.go.id,1.0,1.0,Kementerian Sekretariat Negara RI,3.0,"Website Resmi Kementerian Sekretariat Negara. Kementerian Sekretariat Negara adalah kementerian yang dipimpin oleh Menteri Sekretaris Negara, dan berkedudukan di bawah serta bertanggung jawab kepada Presiden",2.0,"kementerian sekretariat negara, kemensetneg, kemensesneg, setneg, sesneg, sekneg",6.0,Tidak ditemukan,6.0,0.0,8.0,17.0,38.0,3.0,"{'og:title': 'Kementerian Sekretariat Negara RI', 'og:description': 'Website Resmi Kementerian Sekretariat Negara. Kementerian Sekretariat Negara adalah kementerian yang dipimpin oleh Menteri Sekretaris Negara, dan berkedudukan di bawah serta bertanggung jawab kepada Presiden', 'og:image': 'https://www.setneg.go.id/classic/topbar/assets/images/logo.png', 'og:url': 'https://setneg.go.id/'}",1.0,1.0,1.0,725.0,50.0,75.0,89.0,83.0,54.0
https://www.sidoarjokab.go.id/,1.0,1.0,Website Resmi Pemerintah Kabupaten Sidoarjo  - Home,7.0,Portal Website Pemerintah Kabupaten Sidoarjo,1.0,"Sidoarjo, Sidoarjokab, Pemkab Sidoarjo, kabupaten sidoarjo, pemerintah kabupaten sidoarjo",5.0,Tidak ditemukan,1.0,12.0,30.0,1.0,20.0,0.0,"{'og:title': 'Website Resmi Pemerintah Kabupaten Sidoarjo', 'og:description': 'Website Resmi Pemerintah Kabupaten Sidoarjo', 'og:image': 'Tidak ditemukan', 'og:url': 'https://www.sidoarjokab.go.id/'}",1.0,1.0,1.0,3026.0,,,,,43.0
https://www.siloamhospitals.com,,,,,,,,,,,,,,,,,,,,,17.0,78.0,50.0,92.0,57.0
https://www.sindonews.com,,,,,,,,,,,,,,,,,,,,,44.0,85.0,75.0,100.0,71.0
https://www.suara.com,1.0,1.0,"Suara.com - Berita Hari ini, Berita Terbaru dan Terkini",8.0,"Portal berita yang menyajikan informasi terhangat baik peristiwa politik, entertainment dan lain lain",2.0,"Berita, Terkini, terlengkap, politik, bisnis, olahraga, bola, entertainment, gosip, lifestyle, tekno, otomotif, liga",13.0,"index,follow",1.0,76.0,11.0,0.0,0.0,0.0,"{'og:title': 'Suara.com - Berita Hari ini, Berita Terbaru dan Terkini', 'og:description': 'Portal berita yang menyajikan informasi terhangat baik peristiwa politik, entertainment dan lain lain', 'og:image': 'https://assets.suara.com/suara/desktop/images/suara-default.jpg', 'og:url': 'https://www.suara.com/'}",1.0,1.0,1.0,2060.0,,,,,76.0
https://www.traveloka.com,0.0,0.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,Tidak ditemukan,0.0,0.0,0.0,0.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,0.0,36.0,78.0,96.0,92.0,87.0
https://www.tribunnews.com,,,,,,,,,,,,,,,,,,,,,32.0,77.0,46.0,100.0,63.0
https://www.ub.ac.id,,,,,,,,,,,,,,,,,,,,,31.0,95.0,75.0,92.0,81.0
https://www.ugm.ac.id,1.0,1.0,Berita - Universitas Gadjah Mada,4.0,"Berita terbaru mengenai kampus, kegiatan pendidikan, penelitian, pengabdian, prestasi, dan berita menarik lainnya di laman resmi UGM.",6.0,Tidak ditemukan,1.0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",1.0,9.0,56.0,0.0,0.0,0.0,"{'og:title': 'Berita - Universitas Gadjah Mada', 'og:description': 'Berita terbaru mengenai kampus, kegiatan pendidikan, penelitian, pengabdian, prestasi, dan berita menarik lainnya di laman resmi UGM.', 'og:image': 'https://ugm.ac.id/wp-content/uploads/2023/04/cropped-Simbol-Logo-Garis.png', 'og:url': 'https://ugm.ac.id/id/'}",1.0,1.0,1.0,1127.0,[33.0],[73.0],[93.0],[100],68.0
https://www.um.ac.id,1.0,1.0,Universitas Negeri Malang (UM),3.0,The Learning University,1.0,Tidak ditemukan,1.0,max-image-preview:large,0.0,6.0,21.0,0.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,558.0,12.0,80.0,68.0,85.0,61.0
https://www.unair.ac.id,1.0,1.0,Beranda UNAIR - Universitas Airlangga Official Website,6.0,"Beranda UNAIR, salah satu universitas terbaik di Indonesia, universitas mandiri, inovatif, terkemuka, pelopor berdasarkan moral agama.",6.0,Tidak ditemukan,1.0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",11.0,16.0,6.0,16.0,12.0,0.0,"{'og:title': 'Beranda UNAIR - Universitas Airlangga Official Website', 'og:description': 'Beranda UNAIR, salah satu universitas terbaik di Indonesia, universitas mandiri, inovatif, terkemuka, pelopor berdasarkan moral agama.', 'og:image': 'https://unair.ac.id/wp-content/uploads/2021/03/followus.png', 'og:url': 'https://unair.ac.id/'}",1.0,1.0,1.0,870.0,28.999999999999996,82.0,96.0,92.0,69.0
https://www.unand.ac.id,0.0,1.0,Home - Universitas Andalas,3.0,"Universitas Andalas, abbreviated Unand, is an accredited public university in West Sumatra, Indonesia. Known in science, technology, and social sciences.",6.0,Tidak ditemukan,1.0,Tidak ditemukan,0.0,0.0,24.0,14.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,632.0,,,,,55.0
https://www.undip.ac.id,1.0,1.0,Universitas Diponegoro - The Excellent Research University,6.0,"Universitas Diponegoro (UNDIP) adalah universitas negeri terkemuka di Jawa Tengah yang menawarkan berbagai program studi berkualitas di jenjang S1, S2, S3, dan profesi. Undip berkomitmen untuk menghasilkan lulusan yang unggul dan berdaya saing global.",4.0,Tidak ditemukan,1.0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",0.0,14.0,20.0,0.0,0.0,0.0,"{'og:title': 'Universitas Diponegoro', 'og:description': 'Muladi Dome, Gedung Serba Guna terbesar di Jawa Tengah.Read morePeresmian Gedung Woerjanto, S.H. Fakultas Hukum Universitas Diponegoro.Rektor UNDIP Resmikan Pil', 'og:image': 'https://www.undip.ac.id/wp-content/uploads/2023/11/logo-undip.jpg', 'og:url': 'https://www.undip.ac.id/'}",1.0,1.0,1.0,780.0,43.0,90.0,93.0,92.0,65.0
https://www.unhas.ac.id,1.0,1.0,Hasanuddin University Official Site,3.0,Discover how top-notch research at Unhas in Indonesia leads to sustainable outcomes in marine resource management. Find innovative solutions today!,1.0,Tidak ditemukan,1.0,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",2.0,20.0,0.0,2.0,0.0,0.0,"{'og:title': 'Hasanuddin University Official Site', 'og:description': 'Discover how top-notch research at Unhas in Indonesia leads to sustainable outcomes in marine resource management. Find innovative solutions today!', 'og:image': 'https://www.unhas.ac.id/wp-content/uploads/2024/02/Gedung-Rektorat.webp', 'og:url': 'https://www.unhas.ac.id/'}",1.0,1.0,1.0,551.0,51.0,86.0,96.0,92.0,80.0
https://www.unnes.ac.id,,,,,,,,,,,,,,,,,,,,,30.0,90.0,100.0,85.0,94.0
https://www.unpad.ac.id,,,,,,,,,,,,,,,,,,,,,46.0,87.0,96.0,67.0,86.0
https://www.unsri.ac.id,0.0,0.0,Universitas Sriwijaya,1.0,,1.0,Tidak ditemukan,1.0,Tidak ditemukan,7.0,7.0,5.0,12.0,3.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,482.0,8.0,68.0,93.0,73.0,44.0
https://www.unud.ac.id,1.0,1.0,UNUD | Universitas Udayana,3.0,"Lembaga pendidikan tinggi atau Universitas di Bali yang menghasilkan sumber daya manusia unggul, mandiri, dan
    berbudaya",3.0,"UNUD, Universitas Udayana, Udayana University, Universty of Udayana, Bali, Badung, Denpasar, Indonesia,  perguruan tinggi negeri, Sastra, Kedokteran, Hukum, Ekonomi dan Bisnis, Teknik, Pertanian, Peternakan, MIPA, Kedokteran Hewan, Teknologi Pertanian, Pariwisata,Kelautan dan Perikanan, Pasca Sarjana, World Class University, Unggul, Mandiri, Berbudaya",26.0,Tidak ditemukan,0.0,4.0,0.0,6.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,444.0,15.0,76.0,100.0,92.0,81.0
https://www.uny.ac.id,0.0,1.0,Home | Universitas Negeri Yogyakarta,4.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,5.0,0.0,0.0,0.0,0.0,"{'og:title': 'Tidak ditemukan', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'Tidak ditemukan'}",1.0,1.0,1.0,538.0,51.0,78.0,68.0,83.0,67.0
https://www.upi.edu,,,,,,,,,,,,,,,,,,,,,26.0,77.0,89.0,83.0,65.0
https://www.upnjatim.ac.id/,1.0,1.0,"Beranda - UPN ""Veteran"" Jawa Timur",5.0,Tidak ditemukan,1.0,Tidak ditemukan,1.0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",0.0,17.0,3.0,6.0,3.0,0.0,"{'og:title': 'Beranda - UPN ""Veteran"" Jawa Timur', 'og:description': 'Tidak ditemukan', 'og:image': 'Tidak ditemukan', 'og:url': 'https://www.upnjatim.ac.id/'}",1.0,1.0,1.0,802.0,,,,,58.0
https://www.upnyk.ac.id,0.0,0.0,Home | UPN VETERAN Yogyakarta,4.0,UPN VETERAN Yogyakarta kampus bela negara,1.0,"UPN, Universitas Pembangunan Nasional, UPN Veteran Yogyakarta, Jogja, Jogjakarta, Yogyakarta, Yogya, Jawa Tengah, Indonesia,  Teknologi, Teknik, Engineering, Insinyur, Pertanian, Pertambangan, Perminyakan, mineral, isipol, Technology, Kuliah kerja nyata, peneltian, pengabdian pada masyarakat, Widya Mwat Yasa, Condong Catur, Mahasiswa, Universitas",26.0,Tidak ditemukan,0.0,3.0,4.0,14.0,2.0,0.0,"{'og:title': 'UPN VETERAN Yogyakarta', 'og:description': 'UPN VETERAN Yogyakarta kampus bela negara', 'og:image': 'Tidak ditemukan', 'og:url': 'https://www.upnyk.ac.id/'}",1.0,1.0,1.0,1530.0,31.0,67.0,100.0,91.0,
https://www.upnyk.ac.id/,,,,,,,,,,,,,,,,,,,,,,,,,55.0
https://www.viva.co.id,1.0,1.0,Viva.co.id: Berita Terkini Informasi Terbaru Nasional & Internasional,7.0,"Viva.co.id - Berita terbaru nasional dan mancanegara terkait isu terkini. Menyajikan berita lokal, olahraga, bisnis, politik, hingga peristiwa trending, dan gosip artis",6.0,"berita hari ini, berita terbaru, berita harian, berita terkini, berita indonesia, berita showbiz, berita bola, berita olahraga, berita politik",9.0,"index, follow",1.0,50.0,30.0,5.0,0.0,0.0,"{'og:title': 'Viva.co.id: Berita Terkini Informasi Terbaru Nasional & Internasional', 'og:description': 'Viva.co.id - Berita terbaru nasional dan mancanegara terkait isu terkini. Menyajikan berita lokal, olahraga, bisnis, politik, hingga peristiwa trending, dan gosip artis', 'og:image': 'https://www.viva.co.id/asset-viva/responsive-web/img/share-logo-viva.jpg?v=2.85', 'og:url': 'https://www.viva.co.id/'}",1.0,1.0,1.0,1290.0,34.0,84.0,56.99999999999999,100.0,73.0
https://zalora.co.id,,,,,,,,,,,,,,,,,,,,,32.0,79.0,54.0,92.0,88.0
